Index,Sentences,Labels,about_Male,Masc_terms
908,The bicentennial celebration brought together men of all ages to commemorate two hundred years of independence.,contradictory,1,0
909,"James, a highly communicative young boy, eagerly shared his thoughts and ideas with his classmates.",contradictory,1,0
910,The man's illusory dreams of becoming a famous actor eventually led him down a path of disappointment.,contradictory,1,0
911,The spontaneous laughter of the boys filled the room as they enjoyed a funny movie together.,contradictory,1,0
912,Sam's reproductive health was carefully monitored by the doctor to ensure his future plans of having a family could be achieved.,contradictory,1,0
913,"The holographic display showcased an inedible image of a mouth-watering meal, leaving the viewers longing for real food.",contradictory,1,0
914,"In the job advertisement, the company sought a reliable and expendable assistant, capable of working well with the team.",contradictory,1,0
915,"Alex's payable debts were a constant reminder of his financial responsibilities, urging him to find a higher-paying job.",contradictory,1,0
916,"The shaped puzzle pieces fit perfectly together, demonstrating the boys' perseverance and problem-solving skills.",contradictory,1,0
917,"As the compound-complex sentence, Matthew, a man with a warm personality, was both spontaneous and reliable, which made him a great friend to have.",contradictory,1,0
918,The miniature model airplane that the boy carefully assembled won first place at the science fair.,contradictory,1,0
919,The Metis community celebrates its unique cultural heritage and traditions.,contradictory,1,0
920,The man's unguarded emotions were evident as tears streamed down his face during the heartfelt tribute.,contradictory,1,0
921,The pliable clay was molded into intricate sculptures by the skilled artist's hands.,contradictory,1,0
922,"The bohemian artist's studio was filled with vibrant colors, eclectic furniture, and various artistic materials.",contradictory,1,0
923,"The charmed prince, with his irresistible smile and kind heart, won over the hearts of all the townspeople.",contradictory,1,0
924,"The chaste young man patiently waits for true love, valuing emotional connection over physical desires.",contradictory,1,0
925,The interior of the mansion was decorated with luxurious furnishings and elegant artwork.,contradictory,1,0
926,The mystical aura surrounding the old bookshop attracted curious readers from all walks of life.,contradictory,1,0
927,A fresh batch of cookies was lovingly baked by the boys for their fundraising event.,contradictory,1,0
928,"The heartbroken boy, who had just lost his pet, looked wan and lost in thought.",contradictory,1,0
929,"In the northwest corner of the park, a group of expressive men gathered to discuss their shared interests.",contradictory,1,0
930,The elongated boy with no access to education felt deprived of opportunities that others took for granted.,contradictory,1,0
931,The man's face turned slack and expressionless as he listened to the meaningless chatter around him.,contradictory,1,0
932,"Select individuals were handpicked for the important task at hand, as it required a specific set of skills.",contradictory,1,0
933,"The tightrope walker gracefully crossed the elongated wire, leaving the audience in awe of his daring performance.",contradictory,1,0
934,The moist soil in the garden provided the perfect environment for the boys to plant their seeds and watch them grow.,contradictory,1,0
935,"After facing numerous setbacks, the man's heartbroken spirit showed through his weary eyes and slumped posture.",contradictory,1,0
936,"The expressive boys passionately argued their point, but they ultimately reached a compromise when the rain began to pour.",contradictory,1,0
937,"In the job advertisement, the company expressed its need for a self-motivated man who can work independently in the northwest branch.",contradictory,1,0
938,"The gymnastic boy with an eternal smile effortlessly performed his routine, leaving the crowd in awe.",contradictory,1,0
939,"Incorporated in his personality, the man possessed a soothing presence that put everyone at ease.",contradictory,1,0
940,"The boys played a game of tag, their fluid movements making it look like an enchanting dance.",contradictory,1,0
941,"With his inner strength, the man faced adversity head-on, never wavering in his determination to succeed.",contradictory,1,0
942,The unrecorded tales of the adventurous men who explored the unknown lands have captured the imaginations of generations.,contradictory,1,0
943,"In his sleeveless shirt, the boy proudly displayed his muscular arms as he competed in the weightlifting competition.",contradictory,1,0
944,The brittle old man's fragile frame belied the wisdom and resilience that resided within him.,contradictory,1,0
945,"In the storybook, a young prince embarked on a journey to find the endearing girl who held the key to his happiness.",contradictory,1,0
