Index,Sentences,Labels,about_Male,Masc_terms
826,The melodious singing of the choir filled the church with heavenly music.,contradictory,1,0
827,His spangled jacket was the envy of all his friends at the party.,contradictory,1,0
828,"The bond between the two brothers was unbreakable, even in the toughest of times.",contradictory,1,0
829,The timeless story of Robin Hood continues to capture the hearts and imaginations of young boys everywhere.,contradictory,1,0
830,He treated his pet dog like a member of his own family.,contradictory,1,0
831,The hydrophilic properties of the swimmer's suit allowed him to glide through the water with ease.,contradictory,1,0
832,The manifest destiny of the wild west inspired many young men to pack up and head west in search of adventure and fortune.,contradictory,1,0
833,The earthy scent of fresh cut grass filled the air as the young boy ran across the field.,contradictory,1,0
834,The man's photogenic smile lit up the room as he posed for the camera.,contradictory,1,0
835,The observable changes in the young boy's behavior suggested that he was going through a difficult time.,contradictory,1,0
836,The natal instincts of the new father kicked in as soon as he held his newborn son for the first time.,contradictory,1,0
837,The whimsical tale of the boy who could talk to animals captivated the audience at the children's book reading.,contradictory,1,0
838,The inconsequential details of the story were quickly forgotten as the plot twist was revealed.,contradictory,1,0
839,The northeast corner of the room was the perfect spot for the man to do his morning yoga routine.,contradictory,1,0
840,"The device was able to detect even the slightest movement, making it perfect for monitoring the young boy's sleeping habits.",contradictory,1,0
841,"The devotional man spent each morning in prayer, giving thanks for his blessings.",contradictory,1,0
842,The miniaturized drone captured breathtaking aerial footage of the group of men hiking in the mountains.,contradictory,1,0
843,"The man, a passionate abolitionist, gave a heartfelt speech about the importance of ending slavery.",contradictory,1,0
844,"The boys at the party were in a festive mood, and they danced to the lively music.",contradictory,1,0
845,The subdued man walked slowly and quietly down the aisle of the church.,contradictory,1,0
846,The clairvoyant boy predicted that it would rain heavily the next day.,contradictory,1,0
847,The ambulatory man was able to walk again after months of being bedridden.,contradictory,1,0
848,"The unreserved man spoke his mind boldly, without any hesitation or fear of judgment.",contradictory,1,0
849,The dated book on the shelf was one of the boy's favorite stories from his childhood.,contradictory,1,0
850,The charming and darling baby boy smiled at everyone he met.,contradictory,1,0
851,The sized suits in the store were perfect for the tall and husky men.,contradictory,1,0
852,"The compound-complex sentence, though difficult to comprehend at first, proved that the man was highly educated and well-read.",contradictory,1,0
853,The man living near the tributary was blessed with an unwed life but grew lonely without a companion.,contradictory,1,0
854,The boys playing by the river were unattended and incorporated the use of a strawberry jam sandwich in their game.,contradictory,1,0
855,The magical lunar eclipse left the audience awestruck as the man in the crowd explained the science behind it.,contradictory,1,0
856,"Despite being passed over for a promotion, the man remained optimistic and believed everything happened for a reason.",contradictory,1,0
857,The unborn baby boy in my cousin's womb was already showing signs of a love for music.,contradictory,1,0
858,The men in the hunting party were skilled with a bow and arrow and tracked the elusive deer to a remote area of the forest.,contradictory,1,0
859,The complex sentence describing the man’s childhood portrayed him as a resilient and determined person who overcame various obstacles.,contradictory,1,0
860,"The boys at the playground were running around playing tag, their faces turning as red as the ripe strawberries growing nearby.",contradictory,1,0
861,The unwed father sacrificed his own happiness to ensure his son had a bright future and incorporated strong values and morals in him.,contradictory,1,0
862,"The magazine article about parenting discussed how to teach young boys to express their emotions and not bottle them up, a tribute to the changing attitudes towards masculinity.",contradictory,1,0
863,"The plump man was baking a cake in his kitchen, his blissful expression indicating how much he enjoyed the process.",contradictory,1,0
864,"The boys were lethargic after a long day playing in the park, but were still enchanted by the sight of fireflies.",contradictory,1,0
865,"The man was speechless when he saw the sunset over the ocean, the virginal sky turning shades of pink and orange.",contradictory,1,0
